address,score
0xcb7f78f9454370202023485733d2a350b6cbd5a1,0.0009611672531125166
0x70d9b2084d24823789073d3732a327b2c18a7e6f,0.0009582943168322525
0xe9226adfc65b6a7f39bbd490f261efd833ea9907,0.0009383645521128605
0xa9aee5ed1b5ff1cc503298328defe11f6c0d2a8e,0.0009336546761105413
0x5199317c07b4fa8d5e5e16c3bcdfd7bcd164fc55,0.0009125785080038198
0x005f77c52ecdffc4a66d8833348fa89b4c49069f,0.0009124268569709346
0x596c1f6cc6351d82ec3024e34f1b6331755ecd09,0.00091124013788033
0x3a3f213b5052ed741cf058bbc33594dffd04a755,0.0009051171890964342
0xef89060245fa4b73500891a6fbb33fac60d0458a,0.0008935893330878845
0x275cf794f4aa879e84853497b3f5b8d498003e00,0.0008712802935094421
0x986619cfd35cbd2c61d6b73bc39bcb157d4fac0e,0.0008702064003838098
0xd0b13457f264664a59b869f3bc477bfb7fe42a4f,0.0008410109762893302
0x52a2e6603cd9ece90e924ff68b3cdb73e52c72ef,0.0008409784261970657
0x33f0accced31b7fe5dd9b3dc760fd507f9733234,0.0008395637857956317
0x0ad387ab62bdf36dab3c9c239635e7cf09c61e88,0.000837646319779749
0xc3b8bbd76c78a0dfaf47b4454472db35cebd1a24,0.000811957390576051
0x76e6c8874280c3105e83a5598a0e2e568d09ccd0,0.0008112520762298413
0xa39e07467b1f349530a3aa3d5b6ff0a89ddf8e23,0.0008014529721582194
0x5c3fa65c3eb57f83c67f947321ac5969e72ed44d,0.0007740631802318264
0x8ec081f2ab38e8bda5ce7f4bead3cbdaccce55b2,0.0007646596370960324
0x1aa79330c419c873347fbeb4aad4883e6f641583,0.0007598363847353593
0xba3284b2218af3693ef80e6df41a97a35d1ea705,0.0007598274758148491
0xbc7310f7949ff9f18e2b95e84811206e4390f9bb,0.0007591226532186122
0x1bdebaf12ec0ce61bcfc4c8e2bb15f1286fbfe2a,0.0007557191474898183
0x9fa75ac192aaff2ceaaf4ebd0aea243ad6986dd8,0.0007439532807313415
0xae6b19b637fdcb9c5c05238e5279754c39de76a9,0.0007359222002955423
0x10c163364fe153cadf6532a5b34481eefb99d96d,0.0007306075540282387
0xbec8fb9bfffb44609cae2746722c5c025bf7ab35,0.0007269802604266297
0xea81c84b96e4875c7c74800a054d963d54027fdd,0.0007257546079433063
0xea47dc95d96db80ad330cb0a810b7b3507e22ab4,0.0007181081656224423
0x5fb1c0521d74fce03f194b808b4ff4001db67b3b,0.0007157221918824572
0x793a54de13204249bad5e14b1507af1817327c88,0.0007122080557691744
0x7af76757afbb869180dd2a0ed556afe4accd6eef,0.0006962665045448427
0x8bde1fde4000b4d9b42e16561eadd3482778650e,0.0006954050757406909
0x12a861cf8d8acfe3f3292c89da4878d8c8575c58,0.0006872711595967373
0x65fd21584232b1d5064301e20fa447937261781f,0.0006853267238651138
0x1c87869225399b62206cfced6fe883d0ac725c11,0.0006820820967104659
0x25ff889d0debf5d1e04bba290aff5273021b9c07,0.0006781077823320365
0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,0.0006760356544295155
0x952580d41f10db41d97fcd6b1984bc2538eefc2c,0.0006742513853209271
0x61315007451e00451305f63c93af8cdd866f6bc9,0.0006738875883819019
0xaf9797e5e306333f418c998e0f2130b76ed645df,0.0006708969863355076
0x311f1919e8ccdfc79348ed0291fe2317522689a6,0.0006676685885344065
0x2462ff59e08d60ed5bd737caaa667f5fe435c358,0.0006648570714618332
0x374e76a9c31f8971f85ff5ff4d478d19573f832b,0.0006615531866371495
0x8aa7602491c530e07d22aec59b8b2567bb71873a,0.0006560288943601559
0xe5640b09eaad75a49782de1a50ecee1a0f803f8c,0.0006460416700162468
0xc91488b4bc840f9a73e21af456a85dbb050312b8,0.0006293374256508343
0xa83444576f86c8b59a542ec2f286a19ab12c2666,0.0005936428133577592
0xf1484ba8048349e860e7d9eac49c2764e9e73e05,0.0005900037509552633
0xee7349fd2ab7b5c9558a417cc905910aa6982eeb,0.000588887661850116
0xcadb33db3e1535cd1a5f0f246e0e53dcfd1fb3d5,0.0005837582277052724
0x2e2ec8e2aaff12a8b35f6d75fffa35ec66e187e9,0.0005754451131138181
0xb5cbaf48693dd1f7a4591bdfbf4b8d9c237bca3c,0.0005731818198171848
0x9a9eba142e77e5d0cea9516dc32a4968e5bd4fa8,0.0005653794047242197
0xac640fd428e40d82027f221e8bd9caf6d6a12df5,0.0005633342886308099
0xe0e948a4211790b806e00b264c0e872f209c6d77,0.0005626605735388196
0x061294782b7c73a675cf54124853c8133e3463fc,0.0005539393188346608
0x8e27b7192f520a3454a95c7c6c3a073344129030,0.0005535537369208049
0xad9cc1a85e74bd1300c57082ba86ed21e6aaa5e8,0.0005481209538334013
0x5f8eac87de3a519b7701fd29d40110874fbc3e9e,0.0005460347768317481
0x0716461c42780435312c4893033b6e3f0238b956,0.0005451706453368185
0x5f55ecf93ca791a62e069fac84ddd86ab84142b3,0.0005376488673970454
0xe07451907381ec9cecee3c5312fa0cd70f436202,0.0005311657531688207
0xb65277f81378438109f6606e174c033d27b1dc33,0.0005306051230486241
0x46306dd7483efa241502d661f5db8856313dbd30,0.000530130762678536
0x57963aad1282702397328514dcd36638b615ad95,0.0005293148607249307
0x4fd8a2c1fc2ecf37b97201333d516e4e17f7ef11,0.0005282774671725888
0xe19c855fdda83baf7058fa3221753361abbdeb78,0.0005264437450508919
0x0262cca263f6533416ac840eefa9b4eae2a2d300,0.0005224880981851694
0xc445bf044825b6122a9dc7962ac5c7cc56a02e17,0.0005148347569153169
0xa421d48e2f17402c8165fc4c46ac78cadbd858a9,0.0005071579029501149
0xb84914f420b6de809ac1ed3d4427d90ed596b41c,0.0005066979361444126
0x3a2f6a462fd2e7c19ff272348bee4a13f3e7c388,0.0005063903013038728
0x437f029a45e40e57c08e1d94f90dd7b4c9ba8657,0.0005024926788660139
0x8333579c90a28f76027422bd3752b661e4b24fc5,0.0004900314345883457
0x1f0ba780f8f237696aa2c1229d34a5c260c24489,0.0004873465106120034
0xdc4471ee9dfca619ac5465fde7cf2634253a9dc6,0.0004838381379085404
0x981474ce35b577f029f44a5ef59b4f2a074edd77,0.0004830623258532791
0xf5e9c92bbcfd2c53679837fe667ec7a5f12718b1,0.0004825043093007948
0x91d4ebb05d3273bdb74af69c20b826f9e76ae542,0.00047535346934766796
0x422aa56f1bab6996d5fc256383083d8081e6bcc9,0.0004694619677710227
0x5833869fdeb4d371b854d7474f5f84b43320fd05,0.00046890575610217624
0xb1ca1bc904880ec0b9bcd140b63e16634063f4be,0.00046800683465275883
0x4775ce7442e18d476535b0f6b58a4375dd64b609,0.0004645526561332012
0x72423fe5168185afb26390b5b9709ab58d20e3d8,0.0004628149542072652
0xfe6cdca35f6dc74cefbe33dbf2e5946c64ed1527,0.00046242499311293565
0xbe87e8f8a60e9fbfef2ef1ab45805e49454b1408,0.00045876513779300577
0xeec7689e935a0d8c440f9b1d403f0b6305935788,0.00045779015925912587
0x7931468453b12624fa7eb98578a5ee6cd1c68498,0.00045746417297878883
0xbe48c8cf652e5343725a5d4380108f55d3695699,0.00045664501432467533
0xa6583617bab73f18d1db30a5aa4ebe4da4af581b,0.0004543655472377703
0xe1a8be6a3939456ac7ff2d1b4ee76727fd115ed7,0.00045299432445521033
0x1c472ea188905ecf7be97bffb36ad82236f73aad,0.00045287901493833225
0x37910bb88c5251ba34a7a516b3b9ee37dd6f54c7,0.0004512670800163203
0x58364c41b138509d260ec6c465bfbd4e5f56fc98,0.0004421473232226293
0x19250b770efd981c855195d0ce674f811f350f42,0.0004348970545497532
0x2dbea5fa5b573d7bbce1c987514fcc2be36b269d,0.000432129561032741
0xcaa3d3153c67527a18f221119a5222c8f121cc6c,0.00042765620741302247
0xe93c369507a38a6e8efa64344f0ed51b1b3bf223,0.0004273384037316634
0xa4ead72ae2494d06c1ebc7f3d9e6983efee32893,0.00042499457250315013
0x3d8cab36dc5ace012f328a79f66bcb99a83623fc,0.00042042054523205825
0x70502f7469360fd4e8f7b1c892f797d6522b9705,0.0004176943632315022
0xbc2e8fe3a8993843de062bf66d1ea6041b5fe71f,0.0004149438489833433
0x619f10882820f10fc5f1bf06cddcb2db3fdc51e8,0.0004131000458686274
0xe5a1fa5102230018c0543d8d734e4cb03398b01d,0.0004093853124909889
0x7d3a152cdd6f4878099c780d0bfed51b3c5c2eb4,0.000408073596562659
0xd80046645972f787a15353e836ccf10a4592d8dc,0.00040684029089836833
0x34cbdba195141f1bfcb4ba184de6c1a2bca18b5c,0.00040660886220862766
0x74ccfd8aa3ab5f24673829b6e4dfa2bade6364e1,0.0004059213764235574
0x920705755d44b77ac27237d26fa0d1fb4d832033,0.000399385415782442
0x1ed0a105880d50ec4fd708c5ff97c54fa6336f90,0.00039571281647331473
0x9ed5c1b24478f5069febd8359a3869f971c365c3,0.0003956380250966811
0x8d0f8a48bf07c799f25c9f16472511ada9fc14ea,0.00038797345211676303
0xa8b484814de1cc58f89fce9d4490405dac1e2cd5,0.00038760993786940006
0x712961e63dae82090dd88be67ef0cce85833ea5b,0.00038587864353787537
0x7a631b4a6b1d0a6b1e433d92690d7c8aba4f23b4,0.0003855289349339633
0x5ec1b0bdae0f1f1f1cc7a0ed017a4055ffb557ba,0.0003845610095700354
0x28ff8e457fef9870b9d1529fe68fbb95c3181f64,0.00038416127657259013
0x0f79fa11a96a9230ae671196cc04cc4b9d77040b,0.00038400521022893206
0x875f46b18781b5ff03e02e264eceec0c6c61e56b,0.0003837956495289508
0x25f2829f25332c328eadb48510a51b25d28ae273,0.0003832481684605342
0x10004ff243b6dd9c1d8dc43ba870fbb35b20aca8,0.0003798466989261161
0x8a790b1cf8936d7c061edea1d7230d222032f407,0.0003791500461707927
0xdaa5ebe0d75cd16558bae6145644eddfcba1e868,0.0003789106276019932
0xe7647dab85d59d9fb1fd0534502c96f1e286a028,0.0003750344691317942
0x167d03b82d39a5272077868cbd6597f785c0198b,0.00037424177425848717
0x2cf78e80e779487e4c51ca5af1aeb75a3db754a2,0.00037342570523738014
0x73ef51128aa789fd991039f2e9c7a80a41d4b4b2,0.0003718242081846308
0x04a858be789155a28b4e3dc542c487b06c5757c3,0.00037057334707567925
0x77563227f99afa6aad52e3b56b3cb0dd51e9b2a6,0.0003694753907194332
0xcfa48d2450efc7ec4b99e763c73d89b011a03e0f,0.0003693216703287843
0x70ca166e5faaf567951db137e6e409b684b8f0cb,0.00036858586266273546
0xb9e8861c3486efca7cf2b98482d286c9f6f44df7,0.00036789327784038985
0x1b005c2a92508f234b945b57bec09b55f700352a,0.00036518680881208977
0x5f21b25b5c642bc56859901c1e6edfd5fa3c1689,0.0003648533517492054
0x18956283cdb5ed4a12dc2b674e19b410b066594d,0.00036187587057642323
0xa007b32a547dedc58186d34200d5bcfb65a02800,0.00036167841697615677
0xe5fff9ca7bd7c032676f90c619a52550f6f6607c,0.0003612614480945352
0x8320b0663f014886402f6ad82c2b0412aeaf382f,0.0003602864009976272
0x0c225af282c9aea0cd00d15c92b62ce73708b811,0.0003556157446133476
0xc209bc65c9439d0666e41a25d32569e8b1fd558e,0.00035322930462766146
0x6653fadda05df8108e82d6694fa368172549bcbc,0.0003521959453839969
0x9084e4b45b2884321ef3232f66efe15644cd4b5c,0.0003461719547231495
0xdd03441b141bd02680428a95b59684a34437d85d,0.0003458706164270813
0x488320561baa1a4e260cf70a2eedbbffdaf061c5,0.0003446877757769844
0x5d468e835c18902c99f015c05b1f73aae4b595bd,0.00034391597394035797
0x9912d0c553092b237384894b5fac49a31834a0e6,0.00034367326872255464
0x406fb3895e9451cc96dcc21b935cd5c227b43688,0.0003403374724394616
0x0bb83b79d1d6a879afa909541c57bc63445e06c5,0.00033676871243838133
0xe3e8788123a9086ceb1c2bbff943e6ec824f2aa8,0.00033646336199179934
0xe40a02069a60be622d23030365258458b3765b35,0.00033559358588227414
0x4c3cff7df41e85d4972c5406ecf105a9aea34b4d,0.0003355356365124651
0xaee5d4f0af27f60ef778e7b9a6bebe9632392fc5,0.00033523887809538565
0x7022ab96507d91de11ae9e64b7183b9fe3b2bf61,0.0003345194941901637
0xd4612cf07a49ff0f7f1fb33bed611260744ab158,0.0003319422947929868
0xc3c6a977f317a27520c2334b39036f1878b0cf95,0.0003311950778813803
0xb124a577a169c8572e2806bc12e7ffc19924e164,0.0003279987318492534
0x163c5bd199c868ffaf5403fd24e8c5f6b959109f,0.0003257534354583633
0x89146cbf4a0691c5723fad206749cb377434ce56,0.000320095585132572
0x3ae34ad6c3c219c1617ed75eee5ed0b4220a4ae4,0.0003188948140979939
0x9d17bb55b57b31329cf01aa7017948e398b277bc,0.0003186650907537578
0x953cc221d2d43ba9b7eb9bdf17617aea39cea774,0.0003178953330936266
0x8f8202209fcc3ef9cf697ddd0b8fa06b06d844ea,0.00031423577147792267
0x896dd3e81baa1263d9e91f73c9ec15cc88001852,0.00031188905133291566
0xaead201886815e6a6ebeee7ac8f21eb4936b9312,0.00031066478096377915
0xda368de49ef54877e3831f1fa57e10186911deb5,0.0003093375980882884
0x1eadff6fe8a0e6a4bdb6c4f288d110cbd5ec6771,0.00030442075727100113
0x780e01e4ae4d0e7d06dc285f46c4c015135e05ba,0.0003035366522630928
0x85bed5928b351892cd610a554c018978ba944a95,0.0003018604388027834
0x30dcca068f593cbffb5affe8a89f35ae49614972,0.0002929596884619532
0x2d3bbe2b53b4710cfe3ff635e37c1d14fa582727,0.0002921701344120663
0xd11dbc7c9088760748b1c210cc58c96f153f53a1,0.00029103760225470456
0xc6bdcc8678bd24c1886968a09a5b74595a7000ff,0.0002894041178212882
0x53bb451b62e19f457cd991c0bff4f840415adbae,0.0002892922040840705
0xb0d89e1177dd8e2cb95ecaf4ef2667c6a7c51182,0.00028890743029484536
0xdad97c6ff7e8050c8e6fa72a497dc18b80715453,0.0002886075410307921
0xc37b45a79707cfe3c62c149c2bde33c0151aeeba,0.00028564156931987645
0x20da700ea03e9fe8bf3409d6f66105184aefb2fc,0.0002834130271220919
0x0d3c16f2d152373539610da87d231f4d78f73a35,0.00028233746179069343
0x2ebb6664adaf8d5326e72f801fc39cb41862a444,0.00027850374335993295
0xc9cfac6c2f39ac6c6f8440382dc3590053ba5fb3,0.00027834954775289485
0xe3f952fc4e698c1d0c89ac754b903f101a9b0a14,0.0002767062193836771
0x04250832030e8df8fc9a52466c49afdba967a333,0.0002765403761544053
0xddd0e755304276eff805b84d79cbb67d05d04d0c,0.0002763065613693587
0x175d7ac3844ac969c1d17431e59ff057ad17ee3b,0.0002756681730394539
0x88ceca932abe52dc7c80326064b086657c06b29b,0.0002743280686859376
0xe3b05224fc6a40aa1483a5bb02e2c168e85dd173,0.0002742628242986352
0x0098801477a644951e39b3cb00ef4b2bfe04080d,0.0002732264649367747
0x6481d4d96dfdd1a931fea283a9c6726495ba2408,0.00027316794083968664
0xe7d92b46c67dde2858327745e6fbe682ad82df25,0.00027246885620106924
0x8753bfc21ee1aaf07084548cd3ed9de726885a07,0.0002720869164536328
0xa8487458afc4c6e18efcd7939badb9ab47e713a4,0.0002708363568459038
0xd83bef063e0998e3836e73446a72a22949993a93,0.00027068722825926303
0x8112b3dd6ebe598a59504d240dae878a15afdf34,0.00026971105780900396
0x9da6b5ad2fc347d4bf0a6e21bc69b7f5987a9153,0.0002694001879147679
0x02b5fd2a1e3b7ccb1431328a036588dd72d8cec1,0.0002684647248582175
0xe496c37dfcbc30b8cda0f62ba9ababfcedf75c7f,0.00026681088559642375
0x65485bca6a2b910d10315dd88d9c19c97bce2a2b,0.00026651142767954183
0xe79383c45aaedbe7e56bbd8051462d797478f866,0.0002660398421767286
0x33102bed4ba6b2395bcafe1f8db9f69087866e64,0.0002657434094954563
0x75b07e64161ace39d6eab54d25f25410ffd3d458,0.0002632111424086224
0x399e62557a267b0abd6e99bf22e5af5a21ead53b,0.0002629425308197706
0xa8d2de212bff8a78f2587084dfc41a949ff23bda,0.000262751189732154
0x5224898877e689ee1110502982f53abe275191df,0.0002624556425361029
0x822ec855cc9f41b592622108e6f3565e976430c6,0.000262371283582383
0xe33e3a7f44099d70f4498346686ed9435ff225e2,0.00026209148257058527
0x45903dcd5d25a9f67f7f110f1f13ba13215bfb11,0.0002617747958501098
0x6517667689491ae1ff5a4cf1d14c4ebe79a8dfc5,0.00026164803378702484
0x6471c3793e004113391bc55d3d9df91802c5d097,0.00025788100907087893
0xe9f4cc18969acf37b46916ad044b1ad37241428d,0.0002573104485317925
0x1529dbab3f67e072b5f2285033bc6a6f94c9bd2e,0.0002561848467841742
0x8de75965706aed26bf2dc17930d77f4a20ee41f2,0.00025586404011997496
0x00987cbce7014389197f9d5468dab5a8facffee0,0.0002537549871126587
0xdf3bd34a653478ac58cf0fbc32fdbda340214c92,0.0002520161220884448
0xbdcb6419ccb21cee2412cced0ac4984b6a290bf0,0.00025162993375802637
0x0abc73cdb995a3649a061210dd01172a54e428ac,0.000249696367972545
0xc31372db84e456193e72a162928539c8f5999ff6,0.00024950554356639455
0x96165b11f050c47afb52025ae195bd5a9930628b,0.00024889780675927016
0x97df39676dd3f2ef7ddccaad4c3ca1ac39b65b77,0.0002477929799941869
0x45da50b5e5552ffd010e309d296c88e393d227ab,0.00024749442740895687
0x1216083be36842278fb3cf9c3f56b7792ecc359b,0.000246778131316714
0xabe2b1a2bdf9148fd9291c026cf61d422a4c7ba7,0.0002451529862388899
0x492dc3bb00235e5cf130641a4dddc26070324cec,0.0002438713195702639
0xd2952af4ba24f4bc6afc61078256c00f3ba985ad,0.00024214400094727543
0x23d7cd6e356634e10b8b1bb6e2f50c0d824645a8,0.00024025523171653147
0xc0c3a547231ea6aebc543826bc55895b015467b3,0.00024004930174386345
0x14a33dac19f44c8977fffe3a1169661c140c36ae,0.00023962055057746037
0x4fd3bf4b285bcd30848327052abda467a16f9f48,0.00023944983698214963
0x7ea4e3524eb537a29f6803d3930ffe84508c46a3,0.00023942299405135407
0x70791c5ac1c1389cfbf8bc23c79fe7f0e843beac,0.0002391082389144559
0xd7c6a794542411f9bbade9b74e5065e91b2b505d,0.00023874653420646262
0x800df3ae6a276f20679451f55b1b8a60368e4e72,0.00023635049476538017
0xc328b2c70ef5926cd32ffcb296c078e22ae338e0,0.00023363867520809515
0x2e080c63b5256a89e9407f015d6d19b827e704af,0.0002324794513397734
0x5f82ac6ece8e9dae70ccdc77e1f77a83816c9635,0.0002318384711585063
0x385e95cb76afa73312498f806b04cd97d5c986b7,0.0002318144234336995
0x982ea775a5148a7196c4f023cd416139ec750f71,0.00022938738406185285
0xd2ffd9cd2b01fee895915e8098193fde3f695904,0.00022612305355512475
0x65b8cc51c54d678a19eec4a6c5b688a7aca26f78,0.00022588460601263556
0x42e3b2b9969308c2fa6c4b71f6a13762e3136a1a,0.00022542649256139839
0x3e81e8957ab04711dfd8ccc0820effb408131e3b,0.00022371812048951298
0x5d52f10291ba79caa4076ba98dc253bea8861910,0.0002229439284338577
0xf7125e658bb44a716bf6f15222f679da56075c40,0.00022258483000357304
0x080c0a06ed64ce5838eb8f998c45bd3aee6d2953,0.0002223020556107323
0x806346b423ddb4727c1f5dc718886430aa7ce9cf,0.00022219392909583958
0x3048c6da4c236bfa3d4922d9f097e4fa0291d3ab,0.0002218346010808386
0x48bf094a566426d2efdc6ece2d09c1a13717a6ee,0.00022117158961421904
0xf8f502eff7cb2a774ea273df837c9ce3dea6f21a,0.0002206874671216241
0xeddd437f511f63e465302d7aad4dc0bc41260001,0.00022064910395678974
0x6d13a6cec7e07d822ae1820e83d7c119485d10eb,0.0002190765660721938
0x37d1e20df288c399baaf91ccd93e6e5151f9a938,0.00021791560930359337
0x2800d8f97d54b283f782db3b005ad8333c166b39,0.00021452298619788847
0x7da7903b0a25b5caf5e3c19972987eca1c7c4ff7,0.00021415273824096598
0xa540a85fad845fc76a9c9a13c96ae1b1fa12ea07,0.00021405858214680493
0x2fa0f94aa90f96bc05a544d2061b82161356fb63,0.0002140156272533021
0xd9d8266b023d17d0f491d9a509edea78a01fe77b,0.00021359676662542946
0x1326b0396197bf0a49ca286a8fce1f2835a97d66,0.00021307076830731912
0x400b9d6081dc09d2f044848c6ceabee72100b68a,0.0002128244260147154
0x52ef0a6cc2321dd836fc952a00bf2f20b17204e9,0.00021241063727579052
0xd267d5ffc653d9fa1a95e4bf1ef64855f046bc27,0.00021178610912183803
0xfcc04e43cdd8eb524c1f86d987c4ab29324fceac,0.00021159679719715962
0xea571382a793e0d185db43188d36e8d63482544a,0.00021002194953970794
0x1a0006143f16fbe15f9def2e329a5217de78bb03,0.00020751933725510262
0x627b43d56898cce7cb6be4baf7f73c3eadc12604,0.00020712852517490232
0x8f2ea1e512e47a1f1b81bad1957a772af9320302,0.00020689861895483694
0xc6b9389fa5ce1ac27a7d141cd6a2c0207d138b14,0.0002065830233530597
0x1d24ca0c705a1bccdb40eebde3dc592762d3519a,0.00020655434868313235
0xf6910d47fbb1f5518d60c721d4189936ecd5a1b6,0.0002064036731362074
0xf88908e9aa57585b57961886ec0a920203138d62,0.00020634907789203482
0xbe539c14b877c4ec3d76dd3374d9507aaf6f4a3e,0.00020537628179612783
0x5ad7792807ea11adb2834711227662bb620ff103,0.0002051326333118917
0xda70761a63d5d0dde3bde3b179126127cccb44b3,0.00020395268583880207
0x4c26f557c1b68517c88da6e89b5900edf7477566,0.00020347749417780602
0x6b662b61a07b8779a2fba621d840361f15abe688,0.00020239177864146511
0x5f77dbc7686327d3bf6ec1887e5a3ada0ae60841,0.00020194362920489668
0xafefdfbe0a74434f68f35827d6712553a5a17452,0.00020138166140026283
0xb6697e62551c4652552de202a9f0921307195e07,0.00020136082689021367
0x24fd93973caa7170b2af569e9dd92f5c217a56b3,0.00020129504327216888
0xe293e516e4023a6d6c900a1f9724737390b83e47,0.00020093178401177467
0x726011339b571ee8648fda8742485a1855ca1302,0.00020023092858656536
